ENGLISH_G3_U02	/problem-illustrations/english-dog.webp	「I like dogs.」の意味として正しいものを1つ選ぼう。	わたしは いぬが すきです。
ENGLISH_G3_U02	/problem-illustrations/english-dog.webp	「わたしは いぬが すきです。」を英語で表すとどれ？	I like dogs.
ENGLISH_G3_U02	/problem-illustrations/english-dog.webp	わたしは いぬが すきです。 に当てはまる英語は？	I like dogs.
ENGLISH_G3_U02	/problem-illustrations/english-dog.webp	「I like dogs.」は 日本語で なんという？	わたしは いぬが すきです。
ENGLISH_G3_U02	/problem-illustrations/english-dog.webp	「わたしは いぬが すきです。」は 英語で なんという？	I like dogs.
ENGLISH_G3_U03	/problem-illustrations/english-dog.webp	「I like dogs.」の意味として正しいものを1つ選ぼう。	わたしは 犬が すきです。
ENGLISH_G3_U03	/problem-illustrations/english-dog.webp	「わたしは 犬が すきです。」を英語で表すとどれ？	I like dogs.
ENGLISH_G3_U03	/problem-illustrations/english-apple.webp	「I like apples.」の意味として正しいものを1つ選ぼう。	わたしは りんごが すきです。
ENGLISH_G3_U03	/problem-illustrations/english-apple.webp	「わたしは りんごが すきです。」を英語で表すとどれ？	I like apples.
ENGLISH_G3_U03	/problem-illustrations/english-dog.webp	わたしは 犬が すきです。 に当てはまる英語は？	I like dogs.
ENGLISH_G3_U03	/problem-illustrations/english-apple.webp	わたしは りんごが すきです。 に当てはまる英語は？	I like apples.
ENGLISH_G3_U03	/problem-illustrations/english-dog.webp	「I like dogs.」は 日本語で なんという？	わたしは 犬が すきです。
ENGLISH_G3_U03	/problem-illustrations/english-dog.webp	「わたしは 犬が すきです。」は 英語で なんという？	I like dogs.
ENGLISH_G3_U03	/problem-illustrations/english-apple.webp	「I like apples.」は 日本語で なんという？	わたしは りんごが すきです。
ENGLISH_G3_U03	/problem-illustrations/english-apple.webp	「わたしは りんごが すきです。」は 英語で なんという？	I like apples.
ENGLISH_G3_U07	/problem-illustrations/english-dog.webp	「dog」の意味として正しいものを1つ選ぼう。	いぬ
ENGLISH_G3_U07	/problem-illustrations/english-dog.webp	「いぬ」を英語で表すとどれ？	dog
ENGLISH_G3_U07	/problem-illustrations/english-dog.webp	いぬ に当てはまる英語は？	dog
ENGLISH_G3_U07	/problem-illustrations/english-dog.webp	「dog」は 日本語で なんという？	いぬ
ENGLISH_G3_U07	/problem-illustrations/english-dog.webp	「いぬ」は 英語で なんという？	dog
ENGLISH_G3_U08	/problem-illustrations/english-apple.webp	「apple」の意味として正しいものを1つ選ぼう。	りんご
ENGLISH_G3_U08	/problem-illustrations/english-apple.webp	「りんご」を英語で表すとどれ？	apple
ENGLISH_G3_U08	/problem-illustrations/english-apple.webp	りんご に当てはまる英語は？	apple
ENGLISH_G3_U08	/problem-illustrations/english-apple.webp	「apple」は 日本語で なんという？	りんご
ENGLISH_G3_U08	/problem-illustrations/english-apple.webp	「りんご」は 英語で なんという？	apple
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	「sunny」の意味として正しいものを1つ選ぼう。	はれ
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	「はれ」を英語で表すとどれ？	sunny
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	「cloudy」の意味として正しいものを1つ選ぼう。	くもり
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	「くもり」を英語で表すとどれ？	cloudy
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	「rainy」の意味として正しいものを1つ選ぼう。	あめ
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	「あめ」を英語で表すとどれ？	rainy
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	はれ に当てはまる英語は？	sunny
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	くもり に当てはまる英語は？	cloudy
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	あめ に当てはまる英語は？	rainy
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	「sunny」は 日本語で なんという？	はれ
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	「はれ」は 英語で なんという？	sunny
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	「cloudy」は 日本語で なんという？	くもり
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	「くもり」は 英語で なんという？	cloudy
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	「rainy」は 日本語で なんという？	あめ
ENGLISH_G4_1	/problem-illustrations/english-weather.webp	「あめ」は 英語で なんという？	rainy
ENGLISH_G4_1	/problem-illustrations/english-classroom.webp	「classroom」の意味として正しいものを1つ選ぼう。	教室
ENGLISH_G4_1	/problem-illustrations/english-classroom.webp	「教室」を英語で表すとどれ？	classroom
ENGLISH_G4_1	/problem-illustrations/english-classroom.webp	教室 に当てはまる英語は？	classroom
ENGLISH_G4_1	/problem-illustrations/english-classroom.webp	「classroom」は 日本語で なんという？	教室
ENGLISH_G4_1	/problem-illustrations/english-classroom.webp	「教室」は 英語で なんという？	classroom
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	「sunny」の意味として正しいものを1つ選ぼう。	はれ
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	「はれ」を英語で表すとどれ？	sunny
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	「cloudy」の意味として正しいものを1つ選ぼう。	くもり
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	「くもり」を英語で表すとどれ？	cloudy
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	「rainy」の意味として正しいものを1つ選ぼう。	あめ
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	「あめ」を英語で表すとどれ？	rainy
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	はれ に当てはまる英語は？	sunny
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	くもり に当てはまる英語は？	cloudy
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	あめ に当てはまる英語は？	rainy
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	「sunny」は 日本語で なんという？	はれ
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	「はれ」は 英語で なんという？	sunny
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	「cloudy」は 日本語で なんという？	くもり
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	「くもり」は 英語で なんという？	cloudy
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	「rainy」は 日本語で なんという？	あめ
ENGLISH_G4_U04	/problem-illustrations/english-weather.webp	「あめ」は 英語で なんという？	rainy
ENGLISH_G4_U08	/problem-illustrations/english-classroom.webp	「classroom」の意味として正しいものを1つ選ぼう。	教室
ENGLISH_G4_U08	/problem-illustrations/english-classroom.webp	「教室」を英語で表すとどれ？	classroom
ENGLISH_G4_U08	/problem-illustrations/english-classroom.webp	教室 に当てはまる英語は？	classroom
ENGLISH_G4_U08	/problem-illustrations/english-classroom.webp	「classroom」は 日本語で なんという？	教室
ENGLISH_G4_U08	/problem-illustrations/english-classroom.webp	「教室」は 英語で なんという？	classroom
ENGLISH_G3_WORDS	/problem-illustrations/english-dog.webp	「dog」は 日本語で なんという？	犬
ENGLISH_G3_WORDS	/problem-illustrations/english-dog.webp	「犬」は 英語で なんという？	dog
ENGLISH_G3_WORDS	/problem-illustrations/english-apple.webp	「apple」は 日本語で なんという？	リンゴ
ENGLISH_G3_WORDS	/problem-illustrations/english-apple.webp	「リンゴ」は 英語で なんという？	apple
ENGLISH_G4_WORDS	/problem-illustrations/english-classroom.webp	「classroom」は 日本語で なんという？	教室
ENGLISH_G4_WORDS	/problem-illustrations/english-classroom.webp	「教室」は 英語で なんという？	classroom
SCIENCE_3_1	/problem-illustrations/science-plant.webp	植物のからだのつくり、根、茎（くき）、あと一つは？	葉
SCIENCE_3_1	/problem-illustrations/science-butterfly.webp	チョウの育ち方、卵、幼虫、さなぎ、その次は？	成虫
SCIENCE_3_1	/problem-illustrations/science-plant.webp	植物が育つのに必要なものは、日光、水、あと一つは？	肥料
SCIENCE_3_1	/problem-illustrations/science-plant.webp	ホウセンカの種はどこにできる？	実の中
SCIENCE_3_1	/problem-illustrations/science-plant.webp	ひまわりの花は、どの方向を向くことが多い？	太陽の方向
SCIENCE_3_1	/problem-illustrations/science-butterfly.webp	モンシロチョウの幼虫が食べる葉っぱは？	キャベツ
SCIENCE_3_1	/problem-illustrations/science-butterfly.webp	アゲハチョウの幼虫は何の葉を食べる？	ミカンやサンショウ
SCIENCE_3_1	/problem-illustrations/science-butterfly.webp	バッタの育ち方で「ない」のはどれ？	さなぎ
SCIENCE_3_1	/problem-illustrations/science-butterfly.webp	テントウムシの幼虫は何を食べる？	アブラムシ
SCIENCE_3_1	/problem-illustrations/science-plant.webp	ひまわりの種をまく時期はいつごろ？	春
SCIENCE_3_1	/problem-illustrations/science-plant.webp	ホウセンカの芽が出たときの最初の葉の名前は？	子葉（しよう）
SCIENCE_3_1	/problem-illustrations/science-butterfly.webp	モンシロチョウが卵を産み付ける場所は？	葉の裏
SCIENCE_3_1	/problem-illustrations/science-plant.webp	植物の根の主な役割は？	水や養分を吸い上げる
SCIENCE_3_1	/problem-illustrations/science-butterfly.webp	トンボの幼虫の名前は？	ヤゴ
SCIENCE_3_1	/problem-illustrations/science-butterfly.webp	セミが成虫になってから生きる期間はどれくらい？（地上で）	1週間から1ヶ月程度
SCIENCE_3_1	/problem-illustrations/science-plant.webp	植物の茎（くき）の主な役割は？	水や養分の通り道になる
SCIENCE_3_1	/problem-illustrations/science-plant.webp	マリーゴールドの花は何色が多い？	オレンジや黄色
SCIENCE_3_1	/problem-illustrations/science-plant.webp	植物が日光を浴びて栄養を作ることを何という？（3年基礎）	成長の助け
SCIENCE_3_1	/problem-illustrations/science-butterfly.webp	モンシロチョウの卵の色は？	黄色
SCIENCE_3_1	/problem-illustrations/science-plant.webp	植物の葉にある、筋（すじ）のような模様を何という？	葉脈（ようみゃく）
SCIENCE_3_1	/problem-illustrations/science-plant.webp	植物の「実」ができるのはいつ？	花がさいた後
SCIENCE_3_1	/problem-illustrations/science-plant.webp	植物を観察するときに、一番ていねいに書くべきものは？	スケッチ
SCIENCE_3_1	/problem-illustrations/science-plant.webp	ひまわりの茎は、1年でどれくらい伸びる？	2メートル以上
SCIENCE_3_1	/problem-illustrations/science-plant.webp	ホウセンカの実は、熟（じゅく）すとどうなる？	はじけて種を飛ばす
SCIENCE_3_1	/problem-illustrations/science-plant.webp	カイコは何を食べて育つ？	クワの葉
SCIENCE_3_1	/problem-illustrations/science-butterfly.webp	昆虫の成虫の体のパーツは、いくつに分かれている？	3つ
SCIENCE_3_1	/problem-illustrations/science-plant.webp	植物の根が、ひげのようにたくさん出ているのを何という？	ひげ根
SCIENCE_3_1	/problem-illustrations/science-plant.webp	ジャガイモの食べている部分はどこ？	茎（くき）
SCIENCE_3_3	/problem-illustrations/science-circuit.webp	乾電池（かんでんち）に豆電球（まめでんきゅう）をつないで明かりをつけるには？	輪（回路）にする
SCIENCE_3_3	/problem-illustrations/science-circuit.webp	導線（どうせん）のまわりを包んでいるビニールは電気を通す？	通さない
SCIENCE_3_3	/problem-illustrations/science-circuit.webp	豆電球が光るのは、中に何が流れているから？	電流（でんりゅう）
SCIENCE_3_3	/problem-illustrations/science-circuit.webp	乾電池の向きを逆にすると、豆電球はどうなる？	変わらず光る
SCIENCE_3_3	/problem-illustrations/science-circuit.webp	スイッチの役割は何？	回路をつないだり切ったりする
SCIENCE_3_3	/problem-illustrations/science-circuit.webp	豆電球の中にある、光る細い線は？	フィラメント
SCIENCE_3_3	/problem-illustrations/science-circuit.webp	乾電池を2個、「直列（ちょくれつ）」につなぐと明るさは？	とても明るくなる
SCIENCE_3_3	/problem-illustrations/science-circuit.webp	回路の途中で糸（いと）をつなぐと、豆電球は？	消える
SCIENCE_3_3	/problem-illustrations/science-circuit.webp	電気回路で、電気が流れる向きは？	プラスからマイナス
SCIENCE_3_3	/problem-illustrations/science-circuit.webp	乾電池の「＋（プラス）」と「＋」をつなぐと電気は流れる？	流れない
SCIENCE_3_3	/problem-illustrations/science-circuit.webp	豆電球の「ソケット」の役割は？	電球を固定して電気をつなぐ
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	ひざやひじのように、骨と骨がつながっている部分を何という？	関節（かんせつ）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	腕を曲げたとき、腕の「内側（上側）」の筋肉はどうなる？	縮んで硬くなる
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	腕を曲げたとき、腕の「外側（下側）」の筋肉はどうなる？	伸びて柔らかくなる
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	人の体の中で、脳（のう）を守っている骨は？	頭の骨（頭蓋骨）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	人の体の中で、肺（はい）や心臓を守っている骨は？	むねの骨（肋骨）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	関節（かんせつ）ではない場所はどこ？	太ももの真ん中
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	筋肉（きんにく）はどこについている？	骨についている
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	筋肉が骨を「押す」ことで体は動く？	動かない（筋肉は引くことしかできない）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	人の背中（せなか）にある、一本につながった骨は？	せぼね（脊椎）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	昆虫（こんちゅう）にも「骨」はある？	ない（外側に硬い殻がある）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	腕を伸ばしたとき、内側の筋肉はどうなる？	伸びてゆるむ
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	人の体で、筋肉が1つだけで骨を曲げることはできる？	できない（2つ以上の筋肉がペアで働く）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	骨（ほね）の主な役割は、体を支えることと、あと一つは？	中にある大切な内臓を守ること
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	人の関節で、一番ぐるぐる自由に回せるのはどこ？	肩（かた）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	筋肉が骨を動かすとき、筋肉はどのように変化する？	太く、短くなる（縮む）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	人の体で、骨と骨が関節でつながっていない場所は？	耳（みみ）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	人の筋肉は、意識（いしき）しないで動くものもある？	ある（心臓や胃など）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	体の中で、骨の数が一番多いのはどこ？	手と足（指など）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	筋肉が骨についている端（はし）の部分を何という？	腱（けん）
SCIENCE_4_1	/problem-illustrations/science-human-body.webp	人の体で、筋肉が一番大きいのはどこ？	太もも
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	これ以上分けることができない、物質の最小の粒を何という？	原子
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	いくつかの原子が結びついてできた、物質の性質を持つ最小の粒は？	分子
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	水素の元素記号は？	H
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	酸素の元素記号は？	O
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	炭素の元素記号は？	C
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	鉄の元素記号は？	Fe
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	1種類の元素（原子）だけでできている物質を何という？	単体
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	2種類以上の元素（原子）が結びついてできている物質を何という？	化合物
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	銀の元素記号は？	Ag
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	塩素の元素記号は？	Cl
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	銅の元素記号は？	Cu
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	ナトリウムの元素記号は？	Na
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	周期表。縦の列が同じ元素は、どんな特徴がある？	性質が似ている
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	窒素の元素記号は？	N
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	原子は化学変化によって、新しくできたり消えたりする？	しない
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	水素分子(H₂)の中に、水素原子は何個ある？	2個
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	原子の記号。金は？	Au
SCIENCE_8_1	/problem-illustrations/science-molecule.webp	化学式の中で、原子の数を示す数字はどこに書く？	右下に小さく
SCIENCE_8_2	/problem-illustrations/science-human-body.webp	中枢神経から筋肉などの運動器官へ信号を伝えるのは？	運動神経
SCIENCE_8_2	/problem-illustrations/science-human-body.webp	バッタやカニのように、体の外側に硬い殻を持つ動物の骨格は？	外骨格（がいこっかく）
SCIENCE_8_2	/problem-illustrations/science-human-body.webp	セキツイ動物以外の、背骨がない動物のグループを？	無セキツイ動物
SCIENCE_8_2	/problem-illustrations/science-human-body.webp	節足動物（昆虫やクモなど）の足の特徴は？	節（ふし）がある
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	太陽のように自ら光り輝く星を何という？	恒星（こうせい）
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	地球のまわりを回る月のような星を何という？	衛星（えいせい）
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	恒星のまわりを回る地球や火星のような星を何という？	惑星（わくせい）
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	太陽系で一番大きく、主にガスでできている惑星は？	木星
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	太陽系で2番目に大きく、美しい環（わ）を持つ惑星は？	土星
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	地球より内側を回る惑星、水星とあと一つは？	金星
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	地球が1日に1回、自らの軸を中心に回ることを何という？	自転
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	地球が1年に1回、太陽のまわりを回ることを何という？	公転
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	北極星（ほっきょくせい）がほとんど動かない理由は？	地球の地軸の延長線上にあるから
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	太陽の表面に見える、周りより温度が低い黒い点を何という？	黒点（こくてん）
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	太陽の表面から立ち上がる、巨大な炎のようなガスを何という？	プロミネンス（紅炎）
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	太陽の最も外側にある、真珠色の薄いガスの層を何という？	コロナ
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	季節によって見える星座が変わる原因は、地球の何の運動？	公転
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	1日のうちで星が東から西へ動いて見える現象を？	日周（にっしゅう）運動
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	1年のうちで星の位置が少しずつズレていく現象を？	年周（ねんしゅう）運動
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	夏至（げし）の日の太陽、南中高度はどうなる？	1年で最も高い
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	冬至（とうじ）の日の太陽、昼の長さはどうなる？	1年で最も短い
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	月が太陽と地球の間にきて、太陽を隠す現象を？	日食（にっしょく）
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	地球が太陽と月の間にきて、月が地球の影に入る現象を？	月食（げっしょく）
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	温室効果ガスの増加によって地球の気温が上がる現象を？	地球温暖化
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	太陽系外縁にある、多くの氷の天体が存在する領域を？（発展）	エッジワース・カイパーベルト
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	銀河系（天の川銀河）にある恒星の数はだいたい何個？	約2000億個
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	太陽から一番近い惑星は？	水星
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	金星が真夜中に見えない理由は？	地球より内側の軌道を回っているから
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	月が満ち欠けして見える原因は？	太陽・地球・月の位置関係が変わるから
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	春分・秋分の日の太陽の動きは？	真東から昇り、真西に沈む
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	太陽系。火星と木星の間に多く存在する小さな岩石の集まりは？	小惑星（アステロイド）ベルト
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	金星の表面温度が400度以上もある理由は？（発展）	濃い二酸化炭素の温室効果
SCIENCE_9_3	/problem-illustrations/science-solar-system.webp	太陽系で一番重力が大きいのはどこ？	太陽
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	モンシロチョウの そだちかたの じゅんばんで ただしいのは？	たまご→よう虫→さなぎ→せい虫
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	モンシロチョウの たまごが 見つかりやすい ばしょは？	キャベツの 葉
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	よう虫が いちばん よく することは？	葉を 食べる
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	さなぎの あいだに おこる へんかは？	体の つくりが かわる
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	チョウの せい虫が よく すうものは？	花みつ
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	チョウと ガに きょう通することは？	どちらも こん虫
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	トンボの よう虫を 何という？	ヤゴ
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	チョウの はねは 何まい？	4まい
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	よう虫と せい虫で 大きく ちがうことが あるのは？	食べもの
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	モンシロチョウの せい虫を 育てるときに ひつようなのは？	花みつの かわりの さとう水
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	チョウの よう虫は どの 部分を よく 食べる？	葉
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	よう虫が 大きくなる ときに 見られることが あるのは？	皮を ぬぐ
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	さなぎは ふつう どんな ようす？	あまり 動かない
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	チョウの せい虫に あるものは？	はね
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	バッタの よう虫と せい虫で にているところは？	体の 形
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	カブトムシの よう虫が よく いる ところは？	くさった 木や 土の 中
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	トンボの ヤゴは どこで 育つ？	水の 中
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	チョウの たまごを かんさつするときに よい 方法は？	葉ごと そっと 見る
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	よう虫が 食べる 葉を かえるときに 気をつけることは？	食べられる 葉を 用意する
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	せい虫に なった チョウを 外へ はなすときに よい ばしょは？	花や 草が ある ばしょ
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	チョウの 口は 花みつを すうために どうなっている？	細長く のびる
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	よう虫と せい虫で 食べものが へんわることを 調べるには？	それぞれの えさを かんさつする
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	チョウの さなぎから せい虫が 出ることを 何という？	羽化
SCIENCE_3_U02	/problem-illustrations/science-butterfly.webp	チョウの たまごを 見つけた 葉を きろくするのは なぜ？	何を 食べるか わかるから
SCIENCE_3_U03	/problem-illustrations/science-plant.webp	しょくぶつの めが でた あとの さいしょの はを なんという？	子葉
SCIENCE_3_U03	/problem-illustrations/science-plant.webp	しょくぶつの ねの はたらきは？	みずを すいあげる
SCIENCE_3_U03	/problem-illustrations/science-plant.webp	しょくぶつの くきの はたらきの ひとつは？	水を はこぶ
SCIENCE_3_U03	/problem-illustrations/science-plant.webp	葉に 日光が あたると しょくぶつは どうしやすい？	せい長する
SCIENCE_3_U03	/problem-illustrations/science-plant.webp	ホウセンカを 育てるときに ひつようなものは？	水と 日光
SCIENCE_3_U03	/problem-illustrations/science-plant.webp	子葉の あとの 葉を 何ということが ある？	本葉
SCIENCE_3_U03	/problem-illustrations/science-plant.webp	しょくぶつの せい長を 調べるには 何を きろくすると よい？	たけや 葉の 数
SCIENCE_3_U03	/problem-illustrations/science-plant.webp	花が さく 前に よく できるものは？	つぼみ
SCIENCE_3_U03	/problem-illustrations/science-plant.webp	しおれた しょくぶつに まず たしかめたいのは？	水が 足りているか
SCIENCE_3_U03	/problem-illustrations/science-plant.webp	しょくぶつの 体を ささえる 部分は？	くき
SCIENCE_3_U03	/problem-illustrations/science-plant.webp	葉の 色が ふつう 緑なのは？	日光と かんけいする はたらきが あるから
SCIENCE_3_U03	/problem-illustrations/science-plant.webp	朝顔や ホウセンカの たねを まくときに することは？	土に 入れて 水を やる
